date,tmin,tmax,scenario,model,period,station
2092-10-10,5.32,12.56,SSP370,WARM,2071-2100,Germany_dummy
2092-10-10,5.32,12.56,SSP585,COLD,2071-2100,Germany_dummy
2092-10-10,6.32,13.56,SSP585,WARM,2071-2100,Germany_dummy
2092-10-11,1.78,8.96,SSP119,COLD,2071-2100,Germany_dummy
2092-10-11,2.78,9.96,SSP119,WARM,2071-2100,Germany_dummy
2092-10-11,2.28,9.46,SSP126,COLD,2071-2100,Germany_dummy
2092-10-11,3.28,10.46,SSP126,WARM,2071-2100,Germany_dummy
2092-10-11,3.28,10.46,SSP245,COLD,2071-2100,Germany_dummy
2092-10-11,4.28,11.46,SSP245,WARM,2071-2100,Germany_dummy
2092-10-11,4.28,11.46,SSP370,COLD,2071-2100,Germany_dummy
2092-10-11,5.28,12.46,SSP370,WARM,2071-2100,Germany_dummy
2092-10-11,5.28,12.46,SSP585,COLD,2071-2100,Germany_dummy
2092-10-11,6.28,13.46,SSP585,WARM,2071-2100,Germany_dummy
2092-10-12,1.68,8.94,SSP119,COLD,2071-2100,Germany_dummy
2092-10-12,2.68,9.94,SSP119,WARM,2071-2100,Germany_dummy
2092-10-12,2.18,9.44,SSP126,COLD,2071-2100,Germany_dummy
2092-10-12,3.18,10.44,SSP126,WARM,2071-2100,Germany_dummy
2092-10-12,3.18,10.44,SSP245,COLD,2071-2100,Germany_dummy
2092-10-12,4.18,11.44,SSP245,WARM,2071-2100,Germany_dummy
2092-10-12,4.18,11.44,SSP370,COLD,2071-2100,Germany_dummy
2092-10-12,5.18,12.44,SSP370,WARM,2071-2100,Germany_dummy
2092-10-12,5.18,12.44,SSP585,COLD,2071-2100,Germany_dummy
2092-10-12,6.18,13.44,SSP585,WARM,2071-2100,Germany_dummy
2092-10-13,1.52,8.99,SSP119,COLD,2071-2100,Germany_dummy
2092-10-13,2.52,9.99,SSP119,WARM,2071-2100,Germany_dummy
2092-10-13,2.02,9.49,SSP126,COLD,2071-2100,Germany_dummy
2092-10-13,3.02,10.49,SSP126,WARM,2071-2100,Germany_dummy
2092-10-13,3.02,10.49,SSP245,COLD,2071-2100,Germany_dummy
2092-10-13,4.02,11.49,SSP245,WARM,2071-2100,Germany_dummy
2092-10-13,4.02,11.49,SSP370,COLD,2071-2100,Germany_dummy
2092-10-13,5.02,12.49,SSP370,WARM,2071-2100,Germany_dummy
2092-10-13,5.02,12.49,SSP585,COLD,2071-2100,Germany_dummy
2092-10-13,6.02,13.49,SSP585,WARM,2071-2100,Germany_dummy
2092-10-14,1.3,9.1,SSP119,COLD,2071-2100,Germany_dummy
2092-10-14,2.3,10.1,SSP119,WARM,2071-2100,Germany_dummy
2092-10-14,1.8,9.6,SSP126,COLD,2071-2100,Germany_dummy
2092-10-14,2.8,10.6,SSP126,WARM,2071-2100,Germany_dummy
2092-10-14,2.8,10.6,SSP245,COLD,2071-2100,Germany_dummy
2092-10-14,3.8,11.6,SSP245,WARM,2071-2100,Germany_dummy
2092-10-14,3.8,11.6,SSP370,COLD,2071-2100,Germany_dummy
2092-10-14,4.8,12.6,SSP370,WARM,2071-2100,Germany_dummy
2092-10-14,4.8,12.6,SSP585,COLD,2071-2100,Germany_dummy
2092-10-14,5.8,13.6,SSP585,WARM,2071-2100,Germany_dummy
2092-10-15,1.03,9.25,SSP119,COLD,2071-2100,Germany_dummy
2092-10-15,2.03,10.25,SSP119,WARM,2071-2100,Germany_dummy
2092-10-15,1.53,9.75,SSP126,COLD,2071-2100,Germany_dummy
2092-10-15,2.53,10.75,SSP126,WARM,2071-2100,Germany_dummy
2092-10-15,2.53,10.75,SSP245,COLD,2071-2100,Germany_dummy
2092-10-15,3.53,11.75,SSP245,WARM,2071-2100,Germany_dummy
2092-10-15,3.53,11.75,SSP370,COLD,2071-2100,Germany_dummy
2092-10-15,4.53,12.75,SSP370,WARM,2071-2100,Germany_dummy
2092-10-15,4.53,12.75,SSP585,COLD,2071-2100,Germany_dummy
2092-10-15,5.53,13.75,SSP585,WARM,2071-2100,Germany_dummy
2092-10-16,0.7,9.42,SSP119,COLD,2071-2100,Germany_dummy
2092-10-16,1.7,10.42,SSP119,WARM,2071-2100,Germany_dummy
2092-10-16,1.2,9.92,SSP126,COLD,2071-2100,Germany_dummy
2092-10-16,2.2,10.92,SSP126,WARM,2071-2100,Germany_dummy
2092-10-16,2.2,10.92,SSP245,COLD,2071-2100,Germany_dummy
2092-10-16,3.2,11.92,SSP245,WARM,2071-2100,Germany_dummy
2092-10-16,3.2,11.92,SSP370,COLD,2071-2100,Germany_dummy
2092-10-16,4.2,12.92,SSP370,WARM,2071-2100,Germany_dummy
2092-10-16,4.2,12.92,SSP585,COLD,2071-2100,Germany_dummy
2092-10-16,5.2,13.92,SSP585,WARM,2071-2100,Germany_dummy
2092-10-17,0.32,9.6,SSP119,COLD,2071-2100,Germany_dummy
2092-10-17,1.32,10.6,SSP119,WARM,2071-2100,Germany_dummy
2092-10-17,0.82,10.1,SSP126,COLD,2071-2100,Germany_dummy
2092-10-17,1.82,11.1,SSP126,WARM,2071-2100,Germany_dummy
2092-10-17,1.82,11.1,SSP245,COLD,2071-2100,Germany_dummy
2092-10-17,2.82,12.1,SSP245,WARM,2071-2100,Germany_dummy
2092-10-17,2.82,12.1,SSP370,COLD,2071-2100,Germany_dummy
2092-10-17,3.82,13.1,SSP370,WARM,2071-2100,Germany_dummy
2092-10-17,3.82,13.1,SSP585,COLD,2071-2100,Germany_dummy
2092-10-17,4.82,14.1,SSP585,WARM,2071-2100,Germany_dummy
2092-10-18,-0.1,9.77,SSP119,COLD,2071-2100,Germany_dummy
2092-10-18,0.9,10.77,SSP119,WARM,2071-2100,Germany_dummy
2092-10-18,0.4,10.27,SSP126,COLD,2071-2100,Germany_dummy
2092-10-18,1.4,11.27,SSP126,WARM,2071-2100,Germany_dummy
2092-10-18,1.4,11.27,SSP245,COLD,2071-2100,Germany_dummy
2092-10-18,2.4,12.27,SSP245,WARM,2071-2100,Germany_dummy
2092-10-18,2.4,12.27,SSP370,COLD,2071-2100,Germany_dummy
2092-10-18,3.4,13.27,SSP370,WARM,2071-2100,Germany_dummy
2092-10-18,3.4,13.27,SSP585,COLD,2071-2100,Germany_dummy
2092-10-18,4.4,14.27,SSP585,WARM,2071-2100,Germany_dummy
2092-10-19,-0.54,9.91,SSP119,COLD,2071-2100,Germany_dummy
2092-10-19,0.46,10.91,SSP119,WARM,2071-2100,Germany_dummy
2092-10-19,-0.04,10.41,SSP126,COLD,2071-2100,Germany_dummy
2092-10-19,0.96,11.41,SSP126,WARM,2071-2100,Germany_dummy
2092-10-19,0.96,11.41,SSP245,COLD,2071-2100,Germany_dummy
2092-10-19,1.96,12.41,SSP245,WARM,2071-2100,Germany_dummy
2092-10-19,1.96,12.41,SSP370,COLD,2071-2100,Germany_dummy
2092-10-19,2.96,13.41,SSP370,WARM,2071-2100,Germany_dummy
2092-10-19,2.96,13.41,SSP585,COLD,2071-2100,Germany_dummy
2092-10-19,3.96,14.41,SSP585,WARM,2071-2100,Germany_dummy
2092-10-20,-1.0,10.0,SSP119,COLD,2071-2100,Germany_dummy
2092-10-20,-0.0,11.0,SSP119,WARM,2071-2100,Germany_dummy
2092-10-20,-0.5,10.5,SSP126,COLD,2071-2100,Germany_dummy
2092-10-20,0.5,11.5,SSP126,WARM,2071-2100,Germany_dummy
2092-10-20,0.5,11.5,SSP245,COLD,2071-2100,Germany_dummy
2092-10-20,1.5,12.5,SSP245,WARM,2071-2100,Germany_dummy
2092-10-20,1.5,12.5,SSP370,COLD,2071-2100,Germany_dummy
2092-10-20,2.5,13.5,SSP370,WARM,2071-2100,Germany_dummy
2092-10-20,2.5,13.5,SSP585,COLD,2071-2100,Germany_dummy
2092-10-20,3.5,14.5,SSP585,WARM,2071-2100,Germany_dummy
2092-10-21,-1.47,10.03,SSP119,COLD,2071-2100,Germany_dummy
2092-10-21,-0.47,11.03,SSP119,WARM,2071-2100,Germany_dummy
2092-10-21,-0.97,10.53,SSP126,COLD,2071-2100,Germany_dummy
2092-10-21,0.03,11.53,SSP126,WARM,2071-2100,Germany_dummy
2092-10-21,0.03,11.53,SSP245,COLD,2071-2100,Germany_dummy
2092-10-21,1.03,12.53,SSP245,WARM,2071-2100,Germany_dummy
2092-10-21,1.03,12.53,SSP370,COLD,2071-2100,Germany_dummy
2092-10-21,2.03,13.53,SSP370,WARM,2071-2100,Germany_dummy
2092-10-21,2.03,13.53,SSP585,COLD,2071-2100,Germany_dummy
2092-10-21,3.03,14.53,SSP585,WARM,2071-2100,Germany_dummy
2092-10-22,-1.92,9.99,SSP119,COLD,2071-2100,Germany_dummy
2092-10-22,-0.92,10.99,SSP119,WARM,2071-2100,Germany_dummy
2092-10-22,-1.42,10.49,SSP126,COLD,2071-2100,Germany_dummy
2092-10-22,-0.42,11.49,SSP126,WARM,2071-2100,Germany_dummy
2092-10-22,-0.42,11.49,SSP245,COLD,2071-2100,Germany_dummy
2092-10-22,0.58,12.49,SSP245,WARM,2071-2100,Germany_dummy
2092-10-22,0.58,12.49,SSP370,COLD,2071-2100,Germany_dummy
2092-10-22,1.58,13.49,SSP370,WARM,2071-2100,Germany_dummy
2092-10-22,1.58,13.49,SSP585,COLD,2071-2100,Germany_dummy
2092-10-22,2.58,14.49,SSP585,WARM,2071-2100,Germany_dummy
2092-10-23,-2.36,9.87,SSP119,COLD,2071-2100,Germany_dummy
2092-10-23,-1.36,10.87,SSP119,WARM,2071-2100,Germany_dummy
2092-10-23,-1.86,10.37,SSP126,COLD,2071-2100,Germany_dummy
2092-10-23,-0.86,11.37,SSP126,WARM,2071-2100,Germany_dummy
2092-10-23,-0.86,11.37,SSP245,COLD,2071-2100,Germany_dummy
2092-10-23,0.14,12.37,SSP245,WARM,2071-2100,Germany_dummy
2092-10-23,0.14,12.37,SSP370,COLD,2071-2100,Germany_dummy
2092-10-23,1.14,13.37,SSP370,WARM,2071-2100,Germany_dummy
2092-10-23,1.14,13.37,SSP585,COLD,2071-2100,Germany_dummy
2092-10-23,2.14,14.37,SSP585,WARM,2071-2100,Germany_dummy
2092-10-24,-2.77,9.67,SSP119,COLD,2071-2100,Germany_dummy
2092-10-24,-1.77,10.67,SSP119,WARM,2071-2100,Germany_dummy
2092-10-24,-2.27,10.17,SSP126,COLD,2071-2100,Germany_dummy
2092-10-24,-1.27,11.17,SSP126,WARM,2071-2100,Germany_dummy
2092-10-24,-1.27,11.17,SSP245,COLD,2071-2100,Germany_dummy
2092-10-24,-0.27,12.17,SSP245,WARM,2071-2100,Germany_dummy
2092-10-24,-0.27,12.17,SSP370,COLD,2071-2100,Germany_dummy
2092-10-24,0.73,13.17,SSP370,WARM,2071-2100,Germany_dummy
2092-10-24,0.73,13.17,SSP585,COLD,2071-2100,Germany_dummy
2092-10-24,1.73,14.17,SSP585,WARM,2071-2100,Germany_dummy
2092-10-25,-3.13,9.4,SSP119,COLD,2071-2100,Germany_dummy
2092-10-25,-2.13,10.4,SSP119,WARM,2071-2100,Germany_dummy
2092-10-25,-2.63,9.9,SSP126,COLD,2071-2100,Germany_dummy
2092-10-25,-1.63,10.9,SSP126,WARM,2071-2100,Germany_dummy
2092-10-25,-1.63,10.9,SSP245,COLD,2071-2100,Germany_dummy
2092-10-25,-0.63,11.9,SSP245,WARM,2071-2100,Germany_dummy
2092-10-25,-0.63,11.9,SSP370,COLD,2071-2100,Germany_dummy
2092-10-25,0.37,12.9,SSP370,WARM,2071-2100,Germany_dummy
2092-10-25,0.37,12.9,SSP585,COLD,2071-2100,Germany_dummy
2092-10-25,1.37,13.9,SSP585,WARM,2071-2100,Germany_dummy
2092-10-26,-3.44,9.05,SSP119,COLD,2071-2100,Germany_dummy
2092-10-26,-2.44,10.05,SSP119,WARM,2071-2100,Germany_dummy
2092-10-26,-2.94,9.55,SSP126,COLD,2071-2100,Germany_dummy
2092-10-26,-1.94,10.55,SSP126,WARM,2071-2100,Germany_dummy
2092-10-26,-1.94,10.55,SSP245,COLD,2071-2100,Germany_dummy
2092-10-26,-0.94,11.55,SSP245,WARM,2071-2100,Germany_dummy
2092-10-26,-0.94,11.55,SSP370,COLD,2071-2100,Germany_dummy
2092-10-26,0.06,12.55,SSP370,WARM,2071-2100,Germany_dummy
2092-10-26,0.06,12.55,SSP585,COLD,2071-2100,Germany_dummy
2092-10-26,1.06,13.55,SSP585,WARM,2071-2100,Germany_dummy
2092-10-27,-3.7,8.65,SSP119,COLD,2071-2100,Germany_dummy
2092-10-27,-2.7,9.65,SSP119,WARM,2071-2100,Germany_dummy
2092-10-27,-3.2,9.15,SSP126,COLD,2071-2100,Germany_dummy
2092-10-27,-2.2,10.15,SSP126,WARM,2071-2100,Germany_dummy
2092-10-27,-2.2,10.15,SSP245,COLD,2071-2100,Germany_dummy
2092-10-27,-1.2,11.15,SSP245,WARM,2071-2100,Germany_dummy
2092-10-27,-1.2,11.15,SSP370,COLD,2071-2100,Germany_dummy
2092-10-27,-0.2,12.15,SSP370,WARM,2071-2100,Germany_dummy
2092-10-27,-0.2,12.15,SSP585,COLD,2071-2100,Germany_dummy
2092-10-27,0.8,13.15,SSP585,WARM,2071-2100,Germany_dummy
2092-10-28,-3.89,8.2,SSP119,COLD,2071-2100,Germany_dummy
2092-10-28,-2.89,9.2,SSP119,WARM,2071-2100,Germany_dummy
2092-10-28,-3.39,8.7,SSP126,COLD,2071-2100,Germany_dummy
2092-10-28,-2.39,9.7,SSP126,WARM,2071-2100,Germany_dummy
2092-10-28,-2.39,9.7,SSP245,COLD,2071-2100,Germany_dummy
2092-10-28,-1.39,10.7,SSP245,WARM,2071-2100,Germany_dummy
2092-10-28,-1.39,10.7,SSP370,COLD,2071-2100,Germany_dummy
2092-10-28,-0.39,11.7,SSP370,WARM,2071-2100,Germany_dummy
2092-10-28,-0.39,11.7,SSP585,COLD,2071-2100,Germany_dummy
2092-10-28,0.61,12.7,SSP585,WARM,2071-2100,Germany_dummy
2092-10-29,-4.02,7.72,SSP119,COLD,2071-2100,Germany_dummy
2092-10-29,-3.02,8.72,SSP119,WARM,2071-2100,Germany_dummy
2092-10-29,-3.52,8.22,SSP126,COLD,2071-2100,Germany_dummy
2092-10-29,-2.52,9.22,SSP126,WARM,2071-2100,Germany_dummy
2092-10-29,-2.52,9.22,SSP245,COLD,2071-2100,Germany_dummy
2092-10-29,-1.52,10.22,SSP245,WARM,2071-2100,Germany_dummy
2092-10-29,-1.52,10.22,SSP370,COLD,2071-2100,Germany_dummy
2092-10-29,-0.52,11.22,SSP370,WARM,2071-2100,Germany_dummy
2092-10-29,-0.52,11.22,SSP585,COLD,2071-2100,Germany_dummy
2092-10-29,0.48,12.22,SSP585,WARM,2071-2100,Germany_dummy
2092-10-30,-4.09,7.23,SSP119,COLD,2071-2100,Germany_dummy
2092-10-30,-3.09,8.23,SSP119,WARM,2071-2100,Germany_dummy
2092-10-30,-3.59,7.73,SSP126,COLD,2071-2100,Germany_dummy
2092-10-30,-2.59,8.73,SSP126,WARM,2071-2100,Germany_dummy
2092-10-30,-2.59,8.73,SSP245,COLD,2071-2100,Germany_dummy
2092-10-30,-1.59,9.73,SSP245,WARM,2071-2100,Germany_dummy
2092-10-30,-1.59,9.73,SSP370,COLD,2071-2100,Germany_dummy
2092-10-30,-0.59,10.73,SSP370,WARM,2071-2100,Germany_dummy
2092-10-30,-0.59,10.73,SSP585,COLD,2071-2100,Germany_dummy
2092-10-30,0.41,11.73,SSP585,WARM,2071-2100,Germany_dummy
2092-10-31,-4.1,6.74,SSP119,COLD,2071-2100,Germany_dummy
2092-10-31,-3.1,7.74,SSP119,WARM,2071-2100,Germany_dummy
2092-10-31,-3.6,7.24,SSP126,COLD,2071-2100,Germany_dummy
2092-10-31,-2.6,8.24,SSP126,WARM,2071-2100,Germany_dummy
2092-10-31,-2.6,8.24,SSP245,COLD,2071-2100,Germany_dummy
2092-10-31,-1.6,9.24,SSP245,WARM,2071-2100,Germany_dummy
2092-10-31,-1.6,9.24,SSP370,COLD,2071-2100,Germany_dummy
2092-10-31,-0.6,10.24,SSP370,WARM,2071-2100,Germany_dummy
2092-10-31,-0.6,10.24,SSP585,COLD,2071-2100,Germany_dummy
2092-10-31,0.4,11.24,SSP585,WARM,2071-2100,Germany_dummy
2092-11-01,-4.05,6.28,SSP119,COLD,2071-2100,Germany_dummy
2092-11-01,-3.05,7.28,SSP119,WARM,2071-2100,Germany_dummy
2092-11-01,-3.55,6.78,SSP126,COLD,2071-2100,Germany_dummy
2092-11-01,-2.55,7.78,SSP126,WARM,2071-2100,Germany_dummy
2092-11-01,-2.55,7.78,SSP245,COLD,2071-2100,Germany_dummy
2092-11-01,-1.55,8.78,SSP245,WARM,2071-2100,Germany_dummy
2092-11-01,-1.55,8.78,SSP370,COLD,2071-2100,Germany_dummy
2092-11-01,-0.55,9.78,SSP370,WARM,2071-2100,Germany_dummy
2092-11-01,-0.55,9.78,SSP585,COLD,2071-2100,Germany_dummy
2092-11-01,0.45,10.78,SSP585,WARM,2071-2100,Germany_dummy
2092-11-02,-3.96,5.87,SSP119,COLD,2071-2100,Germany_dummy
2092-11-02,-2.96,6.87,SSP119,WARM,2071-2100,Germany_dummy
2092-11-02,-3.46,6.37,SSP126,COLD,2071-2100,Germany_dummy
2092-11-02,-2.46,7.37,SSP126,WARM,2071-2100,Germany_dummy
2092-11-02,-2.46,7.37,SSP245,COLD,2071-2100,Germany_dummy
2092-11-02,-1.46,8.37,SSP245,WARM,2071-2100,Germany_dummy
2092-11-02,-1.46,8.37,SSP370,COLD,2071-2100,Germany_dummy
2092-11-02,-0.46,9.37,SSP370,WARM,2071-2100,Germany_dummy
2092-11-02,-0.46,9.37,SSP585,COLD,2071-2100,Germany_dummy
2092-11-02,0.54,10.37,SSP585,WARM,2071-2100,Germany_dummy
2092-11-03,-3.83,5.51,SSP119,COLD,2071-2100,Germany_dummy
2092-11-03,-2.83,6.51,SSP119,WARM,2071-2100,Germany_dummy
2092-11-03,-3.33,6.01,SSP126,COLD,2071-2100,Germany_dummy
2092-11-03,-2.33,7.01,SSP126,WARM,2071-2100,Germany_dummy
2092-11-03,-2.33,7.01,SSP245,COLD,2071-2100,Germany_dummy
2092-11-03,-1.33,8.01,SSP245,WARM,2071-2100,Germany_dummy
2092-11-03,-1.33,8.01,SSP370,COLD,2071-2100,Germany_dummy
2092-11-03,-0.33,9.01,SSP370,WARM,2071-2100,Germany_dummy
2092-11-03,-0.33,9.01,SSP585,COLD,2071-2100,Germany_dummy
2092-11-03,0.67,10.01,SSP585,WARM,2071-2100,Germany_dummy
2092-11-04,-3.68,5.22,SSP119,COLD,2071-2100,Germany_dummy
2092-11-04,-2.68,6.22,SSP119,WARM,2071-2100,Germany_dummy
2092-11-04,-3.18,5.72,SSP126,COLD,2071-2100,Germany_dummy
2092-11-04,-2.18,6.72,SSP126,WARM,2071-2100,Germany_dummy
2092-11-04,-2.18,6.72,SSP245,COLD,2071-2100,Germany_dummy
2092-11-04,-1.18,7.72,SSP245,WARM,2071-2100,Germany_dummy
2092-11-04,-1.18,7.72,SSP370,COLD,2071-2100,Germany_dummy
2092-11-04,-0.18,8.72,SSP370,WARM,2071-2100,Germany_dummy
2092-11-04,-0.18,8.72,SSP585,COLD,2071-2100,Germany_dummy
2092-11-04,0.82,9.72,SSP585,WARM,2071-2100,Germany_dummy
2092-11-05,-3.5,5.01,SSP119,COLD,2071-2100,Germany_dummy
2092-11-05,-2.5,6.01,SSP119,WARM,2071-2100,Germany_dummy
2092-11-05,-3.0,5.51,SSP126,COLD,2071-2100,Germany_dummy
2092-11-05,-2.0,6.51,SSP126,WARM,2071-2100,Germany_dummy
2092-11-05,-2.0,6.51,SSP245,COLD,2071-2100,Germany_dummy
2092-11-05,-1.0,7.51,SSP245,WARM,2071-2100,Germany_dummy
2092-11-05,-1.0,7.51,SSP370,COLD,2071-2100,Germany_dummy
2092-11-05,-0.0,8.51,SSP370,WARM,2071-2100,Germany_dummy
2092-11-05,-0.0,8.51,SSP585,COLD,2071-2100,Germany_dummy
2092-11-05,1.0,9.51,SSP585,WARM,2071-2100,Germany_dummy
2092-11-06,-3.33,4.88,SSP119,COLD,2071-2100,Germany_dummy
2092-11-06,-2.33,5.88,SSP119,WARM,2071-2100,Germany_dummy
2092-11-06,-2.83,5.38,SSP126,COLD,2071-2100,Germany_dummy
2092-11-06,-1.83,6.38,SSP126,WARM,2071-2100,Germany_dummy
2092-11-06,-1.83,6.38,SSP245,COLD,2071-2100,Germany_dummy
2092-11-06,-0.83,7.38,SSP245,WARM,2071-2100,Germany_dummy
2092-11-06,-0.83,7.38,SSP370,COLD,2071-2100,Germany_dummy
2092-11-06,0.17,8.38,SSP370,WARM,2071-2100,Germany_dummy
2092-11-06,0.17,8.38,SSP585,COLD,2071-2100,Germany_dummy
2092-11-06,1.17,9.38,SSP585,WARM,2071-2100,Germany_dummy
2092-11-07,-3.17,4.83,SSP119,COLD,2071-2100,Germany_dummy
2092-11-07,-2.17,5.83,SSP119,WARM,2071-2100,Germany_dummy
2092-11-07,-2.67,5.33,SSP126,COLD,2071-2100,Germany_dummy
2092-11-07,-1.67,6.33,SSP126,WARM,2071-2100,Germany_dummy
2092-11-07,-1.67,6.33,SSP245,COLD,2071-2100,Germany_dummy
2092-11-07,-0.67,7.33,SSP245,WARM,2071-2100,Germany_dummy
2092-11-07,-0.67,7.33,SSP370,COLD,2071-2100,Germany_dummy
2092-11-07,0.33,8.33,SSP370,WARM,2071-2100,Germany_dummy
2092-11-07,0.33,8.33,SSP585,COLD,2071-2100,Germany_dummy
2092-11-07,1.33,9.33,SSP585,WARM,2071-2100,Germany_dummy
2092-11-08,-3.03,4.86,SSP119,COLD,2071-2100,Germany_dummy
2092-11-08,-2.03,5.86,SSP119,WARM,2071-2100,Germany_dummy
2092-11-08,-2.53,5.36,SSP126,COLD,2071-2100,Germany_dummy
2092-11-08,-1.53,6.36,SSP126,WARM,2071-2100,Germany_dummy
2092-11-08,-1.53,6.36,SSP245,COLD,2071-2100,Germany_dummy
2092-11-08,-0.53,7.36,SSP245,WARM,2071-2100,Germany_dummy
2092-11-08,-0.53,7.36,SSP370,COLD,2071-2100,Germany_dummy
2092-11-08,0.47,8.36,SSP370,WARM,2071-2100,Germany_dummy
2092-11-08,0.47,8.36,SSP585,COLD,2071-2100,Germany_dummy
2092-11-08,1.47,9.36,SSP585,WARM,2071-2100,Germany_dummy
2092-11-09,-2.92,4.97,SSP119,COLD,2071-2100,Germany_dummy
2092-11-09,-1.92,5.97,SSP119,WARM,2071-2100,Germany_dummy
2092-11-09,-2.42,5.47,SSP126,COLD,2071-2100,Germany_dummy
2092-11-09,-1.42,6.47,SSP126,WARM,2071-2100,Germany_dummy
2092-11-09,-1.42,6.47,SSP245,COLD,2071-2100,Germany_dummy
2092-11-09,-0.42,7.47,SSP245,WARM,2071-2100,Germany_dummy
2092-11-09,-0.42,7.47,SSP370,COLD,2071-2100,Germany_dummy
2092-11-09,0.58,8.47,SSP370,WARM,2071-2100,Germany_dummy
2092-11-09,0.58,8.47,SSP585,COLD,2071-2100,Germany_dummy
2092-11-09,1.58,9.47,SSP585,WARM,2071-2100,Germany_dummy
2092-11-10,-2.85,5.13,SSP119,COLD,2071-2100,Germany_dummy
2092-11-10,-1.85,6.13,SSP119,WARM,2071-2100,Germany_dummy
2092-11-10,-2.35,5.63,SSP126,COLD,2071-2100,Germany_dummy
2092-11-10,-1.35,6.63,SSP126,WARM,2071-2100,Germany_dummy
2092-11-10,-1.35,6.63,SSP245,COLD,2071-2100,Germany_dummy
2092-11-10,-0.35,7.63,SSP245,WARM,2071-2100,Germany_dummy
2092-11-10,-0.35,7.63,SSP370,COLD,2071-2100,Germany_dummy
2092-11-10,0.65,8.63,SSP370,WARM,2071-2100,Germany_dummy
2092-11-10,0.65,8.63,SSP585,COLD,2071-2100,Germany_dummy
2092-11-10,1.65,9.63,SSP585,WARM,2071-2100,Germany_dummy
2092-11-11,-2.83,5.33,SSP119,COLD,2071-2100,Germany_dummy
2092-11-11,-1.83,6.33,SSP119,WARM,2071-2100,Germany_dummy
2092-11-11,-2.33,5.83,SSP126,COLD,2071-2100,Germany_dummy
2092-11-11,-1.33,6.83,SSP126,WARM,2071-2100,Germany_dummy
2092-11-11,-1.33,6.83,SSP245,COLD,2071-2100,Germany_dummy
2092-11-11,-0.33,7.83,SSP245,WARM,2071-2100,Germany_dummy
2092-11-11,-0.33,7.83,SSP370,COLD,2071-2100,Germany_dummy
2092-11-11,0.67,8.83,SSP370,WARM,2071-2100,Germany_dummy
2092-11-11,0.67,8.83,SSP585,COLD,2071-2100,Germany_dummy
2092-11-11,1.67,9.83,SSP585,WARM,2071-2100,Germany_dummy
2092-11-12,-2.87,5.56,SSP119,COLD,2071-2100,Germany_dummy
2092-11-12,-1.87,6.56,SSP119,WARM,2071-2100,Germany_dummy
2092-11-12,-2.37,6.06,SSP126,COLD,2071-2100,Germany_dummy
2092-11-12,-1.37,7.06,SSP126,WARM,2071-2100,Germany_dummy
2092-11-12,-1.37,7.06,SSP245,COLD,2071-2100,Germany_dummy
2092-11-12,-0.37,8.06,SSP245,WARM,2071-2100,Germany_dummy
2092-11-12,-0.37,8.06,SSP370,COLD,2071-2100,Germany_dummy
2092-11-12,0.63,9.06,SSP370,WARM,2071-2100,Germany_dummy
2092-11-12,0.63,9.06,SSP585,COLD,2071-2100,Germany_dummy
2092-11-12,1.63,10.06,SSP585,WARM,2071-2100,Germany_dummy
2092-11-13,-2.97,5.8,SSP119,COLD,2071-2100,Germany_dummy
2092-11-13,-1.97,6.8,SSP119,WARM,2071-2100,Germany_dummy
2092-11-13,-2.47,6.3,SSP126,COLD,2071-2100,Germany_dummy
2092-11-13,-1.47,7.3,SSP126,WARM,2071-2100,Germany_dummy
2092-11-13,-1.47,7.3,SSP245,COLD,2071-2100,Germany_dummy
2092-11-13,-0.47,8.3,SSP245,WARM,2071-2100,Germany_dummy
2092-11-13,-0.47,8.3,SSP370,COLD,2071-2100,Germany_dummy
2092-11-13,0.53,9.3,SSP370,WARM,2071-2100,Germany_dummy
2092-11-13,0.53,9.3,SSP585,COLD,2071-2100,Germany_dummy
2092-11-13,1.53,10.3,SSP585,WARM,2071-2100,Germany_dummy
2092-11-14,-3.12,6.02,SSP119,COLD,2071-2100,Germany_dummy
2092-11-14,-2.12,7.02,SSP119,WARM,2071-2100,Germany_dummy
2092-11-14,-2.62,6.52,SSP126,COLD,2071-2100,Germany_dummy
2092-11-14,-1.62,7.52,SSP126,WARM,2071-2100,Germany_dummy
2092-11-14,-1.62,7.52,SSP245,COLD,2071-2100,Germany_dummy
2092-11-14,-0.62,8.52,SSP245,WARM,2071-2100,Germany_dummy
2092-11-14,-0.62,8.52,SSP370,COLD,2071-2100,Germany_dummy
2092-11-14,0.38,9.52,SSP370,WARM,2071-2100,Germany_dummy
2092-11-14,0.38,9.52,SSP585,COLD,2071-2100,Germany_dummy
2092-11-14,1.38,10.52,SSP585,WARM,2071-2100,Germany_dummy
2092-11-15,-3.33,6.22,SSP119,COLD,2071-2100,Germany_dummy
2092-11-15,-2.33,7.22,SSP119,WARM,2071-2100,Germany_dummy
2092-11-15,-2.83,6.72,SSP126,COLD,2071-2100,Germany_dummy
2092-11-15,-1.83,7.72,SSP126,WARM,2071-2100,Germany_dummy
2092-11-15,-1.83,7.72,SSP245,COLD,2071-2100,Germany_dummy
2092-11-15,-0.83,8.72,SSP245,WARM,2071-2100,Germany_dummy
2092-11-15,-0.83,8.72,SSP370,COLD,2071-2100,Germany_dummy
2092-11-15,0.17,9.72,SSP370,WARM,2071-2100,Germany_dummy
2092-11-15,0.17,9.72,SSP585,COLD,2071-2100,Germany_dummy
